direction_id,original_trip_id,route_id,trip_headsign,service_id,trip_id
1,121001001,12_merged_381003074,BART Walnut Creek,1_merged_381003115,121001001_merged_381003627
1,31003015,3,BART Pleasant Hill,3_merged_381003116,31003015_merged_381003288
0,70003006,7,BART North Concord via John Muir Medical Center,3_merged_381003123,70003006_merged_381006844
0,10003030,1,Rossmoor via BART Walnut Creek,3_merged_381003123,10003030_merged_381005348
1,11001037,1,Shadelands Via BART Walnut Creek,1_merged_381003115,11001037_merged_381004032
0,70001019,7,BART North Concord via John Muir Medical Center,1_merged_381003115,70001019_merged_381003896
0,40003036,4,BART Pleasant Hill,3_merged_381003116,40003036_merged_381003756
1,,15_merged_381003102,Martinez AMTRAK Via Diablo Valley College/VA Clinic,2_merged_381003124,151002029
0,360001043,36_merged_381003083,BART Walnut Creek,1_merged_381003115,360001043_merged_381003982
1,261002002,26_merged_381003063,BART Walnut Creek,2_merged_381003117,261002002_merged_381004643
1,51003024,5,BART Walnut Creek Via BART Pleasant Hill,3_merged_381003123,51003024_merged_381006446
0,40002041,4,BART Pleasant Hill,2_merged_381003124,40002041_merged_381006986
1,181004005,18_merged_381003107,Kirker Pass Rd via Clayton Rd and Ayers,4_merged_381003126,181004005_merged_381006407
0,280002083,28_merged_381003096,Creekside,2_merged_381003124,280002083_merged_381005822
1,251001007,25_merged_381003089,San Ramon Via Bollinger Canyon,1_merged_381003122,251001007_merged_381006574
1,101002002,10_merged_381003072,BART Walnut Creek,2_merged_381003117,101002002_merged_381004560
